amount,bill_usage,service,tran_date,account
0,0,PWS,31-05-15,3-1644U
24.85,5,WATER,31-07-14,1-8252B
26.88,6,WATER,31-08-14,1-8252B
22.82,4,WATER,30-09-14,1-8252B
20.79,3,WATER,31-10-14,1-8252B
24.85,5,WATER,30-11-14,1-8252B
24.85,5,WATER,31-12-14,1-8252B
24.14,4,WATER,31-01-15,1-8252B
21.78,3,WATER,28-02-15,1-8252B
0.6,5,PWS,31-07-14,1-8252B
2.1,6,PWS,31-08-14,1-8252B
1.96,4,PWS,30-09-14,1-8252B
0.51,3,PWS,31-10-14,1-8252B
0.25,5,PWS,30-11-14,1-8252B
0.3,5,PWS,31-12-14,1-8252B
0,0,PWS,31-01-15,1-8252B
0,0,PWS,28-02-15,1-8252B
0,0,PWS,31-03-15,1-8252B
0,0,PWS,30-04-15,1-8252B
0,0,PWS,31-05-15,1-8252B
0,0,PWS,30-06-15,1-8252B
24.14,4,WATER,31-05-15,1-8252B
27.74,4,WATER,30-06-15,1-8252B
24.14,4,WATER,31-03-15,1-8252B
21.78,3,WATER,30-04-15,1-8252B
24.85,5,WATER,30-09-14,12-8331W
22.82,4,WATER,31-12-14,12-8331W
21.78,3,WATER,31-01-15,12-8331W
24.85,5,WATER,31-10-14,12-8331W
24.85,5,WATER,30-11-14,12-8331W
24.14,4,WATER,30-04-15,12-8331W
24.14,4,WATER,31-05-15,12-8331W
24.14,4,WATER,28-02-15,12-8331W
24.14,4,WATER,31-03-15,12-8331W
14.7,0,WATER,31-07-14,12-8331W
18.76,2,WATER,31-08-14,12-8331W
0.85,5,PWS,31-10-14,12-8331W
0.25,5,PWS,30-11-14,12-8331W
0.24,4,PWS,31-12-14,12-8331W
0,0,PWS,31-01-15,12-8331W
0,0,PWS,28-02-15,12-8331W
0,0,PWS,31-03-15,12-8331W
0,0,PWS,30-04-15,12-8331W
0,0,PWS,31-05-15,12-8331W
0,0,PWS,30-06-15,12-8331W
27.74,4,WATER,30-06-15,12-8331W
0,0,PWS,31-07-14,12-8331W
0.7,2,PWS,31-08-14,12-8331W
2.45,5,PWS,30-09-14,12-8331W
0,0,PWS,30-06-15,5-7155W
0,0,PWS,30-06-15,5-7155W
14.7,0,WATER,30-06-15,5-7155W
44.04,9,WATER,30-06-15,5-7155W
64.79,21,WATER,30-09-14,13-9608F
47.45,15,WATER,31-08-14,13-9608F
41.2,11,WATER,31-01-15,13-9608F
74.06,24,WATER,31-10-14,13-9608F
55.52,18,WATER,30-11-14,13-9608F
42.47,13,WATER,31-12-14,13-9608F
44.1,12,WATER,31-05-15,13-9608F
80.2,23,WATER,28-02-15,13-9608F
83.8,24,WATER,31-03-15,13-9608F
80.2,23,WATER,30-04-15,13-9608F
4.08,24,PWS,31-10-14,13-9608F
0.9,18,PWS,30-11-14,13-9608F
0.78,13,PWS,31-12-14,13-9608F
0,0,PWS,31-01-15,13-9608F
0,0,PWS,28-02-15,13-9608F
0,0,PWS,31-03-15,13-9608F
0,0,PWS,30-04-15,13-9608F
0,0,PWS,31-05-15,13-9608F
10.29,21,PWS,30-09-14,13-9608F
64.79,21,WATER,31-07-14,13-9608F
2.52,21,PWS,31-07-14,13-9608F
5.25,15,PWS,31-08-14,13-9608F
89.51,29,WATER,31-07-14,12-8066M
92.6,30,WATER,31-08-14,12-8066M
35.94,9,WATER,31-01-15,12-8066M
35.94,9,WATER,28-02-15,12-8066M
62.2,18,WATER,31-03-15,12-8066M
62.2,18,WATER,30-04-15,12-8066M
55.7,16,WATER,31-05-15,12-8066M
90.21,20,WATER,30-06-15,12-8066M
3.48,29,PWS,31-07-14,12-8066M
10.5,30,PWS,31-08-14,12-8066M
12.74,26,PWS,30-09-14,12-8066M
80.24,26,WATER,30-09-14,12-8066M
55.52,18,WATER,31-10-14,12-8066M
58.61,19,WATER,30-11-14,12-8066M
39.98,12,WATER,31-12-14,12-8066M
0,0,PWS,28-02-15,12-8066M
0,0,PWS,31-03-15,12-8066M
0,0,PWS,30-04-15,12-8066M
0,0,PWS,31-05-15,12-8066M
0,0,PWS,30-06-15,12-8066M
0,0,PWS,31-01-15,12-8066M
3.06,18,PWS,31-10-14,12-8066M
0.95,19,PWS,30-11-14,12-8066M
0.72,12,PWS,31-12-14,12-8066M
80.24,26,WATER,31-07-14,15-8227Y
67.88,22,WATER,31-08-14,15-8227Y
64.79,21,WATER,30-09-14,15-8227Y
64.79,21,WATER,31-10-14,15-8227Y
64.79,21,WATER,30-11-14,15-8227Y
44.1,12,WATER,30-04-15,15-8227Y
44.1,12,WATER,31-05-15,15-8227Y
47.3,10,WATER,30-06-15,15-8227Y
3.12,26,PWS,31-07-14,15-8227Y
7.7,22,PWS,31-08-14,15-8227Y
10.29,21,PWS,30-09-14,15-8227Y
3.57,21,PWS,31-10-14,15-8227Y
1.05,21,PWS,30-11-14,15-8227Y
1.2,20,PWS,31-12-14,15-8227Y
61.7,20,WATER,31-12-14,15-8227Y
31.22,7,WATER,31-01-15,15-8227Y
28.86,6,WATER,28-02-15,15-8227Y
31.22,7,WATER,31-03-15,15-8227Y
0,0,PWS,31-05-15,15-8227Y
0,0,PWS,30-06-15,15-8227Y
0,0,PWS,28-02-15,15-8227Y
0,0,PWS,31-03-15,15-8227Y
0,0,PWS,30-04-15,15-8227Y
0,0,PWS,31-01-15,15-8227Y
20.79,3,WATER,31-07-14,5-9360R
22.82,4,WATER,31-08-14,5-9360R
24.85,5,WATER,30-09-14,5-9360R
20.79,3,WATER,31-10-14,5-9360R
18.76,2,WATER,30-11-14,5-9360R
18.76,2,WATER,31-12-14,5-9360R
17.06,1,WATER,31-01-15,5-9360R
21.22,2,WATER,30-06-15,5-9360R
0.36,3,PWS,31-07-14,5-9360R
1.4,4,PWS,31-08-14,5-9360R
2.45,5,PWS,30-09-14,5-9360R
0.51,3,PWS,31-10-14,5-9360R
0.1,2,PWS,30-11-14,5-9360R
0.12,2,PWS,31-12-14,5-9360R
0,0,PWS,31-01-15,5-9360R
0,0,PWS,28-02-15,5-9360R
0,0,PWS,31-03-15,5-9360R
0,0,PWS,30-04-15,5-9360R
0,0,PWS,31-05-15,5-9360R
0,0,PWS,30-06-15,5-9360R
21.78,3,WATER,31-05-15,5-9360R
17.06,1,WATER,28-02-15,5-9360R
17.06,1,WATER,31-03-15,5-9360R
17.06,1,WATER,30-04-15,5-9360R
138.95,45,WATER,31-08-14,8-3126A
42.47,13,WATER,31-12-14,8-3126A
111.14,36,WATER,30-09-14,8-3126A
89.51,29,WATER,31-10-14,8-3126A
52.43,17,WATER,30-11-14,8-3126A
62.2,18,WATER,30-04-15,8-3126A
47,13,WATER,31-01-15,8-3126A
35.94,9,WATER,28-02-15,8-3126A
69.4,20,WATER,31-03-15,8-3126A
95.69,31,WATER,31-07-14,8-3126A
17.64,36,PWS,30-09-14,8-3126A
4.93,29,PWS,31-10-14,8-3126A
0.85,17,PWS,30-11-14,8-3126A
0.78,13,PWS,31-12-14,8-3126A
0,0,PWS,31-01-15,8-3126A
0,0,PWS,28-02-15,8-3126A
0,0,PWS,31-03-15,8-3126A
0,0,PWS,30-04-15,8-3126A
0,0,PWS,31-05-15,8-3126A
69.4,20,WATER,31-05-15,8-3126A
110.09,24,WATER,30-06-15,8-3126A
3.72,31,PWS,31-07-14,8-3126A
15.75,45,PWS,31-08-14,8-3126A
0,0,PWS,30-06-15,8-3126A
39.98,12,WATER,30-11-14,12-7727V
42.47,13,WATER,31-12-14,12-7727V
33.58,8,WATER,31-01-15,12-7727V
47.45,15,WATER,31-10-14,12-7727V
33.58,8,WATER,31-03-15,12-7727V
35.94,9,WATER,30-04-15,12-7727V
38.3,10,WATER,31-05-15,12-7727V
26.5,5,WATER,28-02-15,12-7727V
4.08,34,PWS,31-07-14,12-7727V
12.25,35,PWS,31-08-14,12-7727V
9.31,19,PWS,30-09-14,12-7727V
55.3,12,WATER,30-06-15,12-7727V
0.6,12,PWS,30-11-14,12-7727V
0.78,13,PWS,31-12-14,12-7727V
0,0,PWS,31-01-15,12-7727V
0,0,PWS,28-02-15,12-7727V
0,0,PWS,31-03-15,12-7727V
0,0,PWS,30-04-15,12-7727V
0,0,PWS,31-05-15,12-7727V
0,0,PWS,30-06-15,12-7727V
2.55,15,PWS,31-10-14,12-7727V
104.96,34,WATER,31-07-14,12-7727V
108.05,35,WATER,31-08-14,12-7727V
58.61,19,WATER,30-09-14,12-7727V
67.88,22,WATER,31-07-14,3-6664L
55.52,18,WATER,31-08-14,3-6664L
74.06,24,WATER,30-09-14,3-6664L
55.52,18,WATER,31-10-14,3-6664L
47,13,WATER,31-03-15,3-6664L
55.7,16,WATER,30-04-15,3-6664L
47,13,WATER,31-05-15,3-6664L
90.21,20,WATER,30-06-15,3-6664L
2.64,22,PWS,31-07-14,3-6664L
6.3,18,PWS,31-08-14,3-6664L
11.76,24,PWS,30-09-14,3-6664L
3.06,18,PWS,31-10-14,3-6664L
0.65,13,PWS,30-11-14,3-6664L
42.47,13,WATER,30-11-14,3-6664L
39.98,12,WATER,31-12-14,3-6664L
33.58,8,WATER,31-01-15,3-6664L
52.8,15,WATER,28-02-15,3-6664L
0,0,PWS,30-04-15,3-6664L
0,0,PWS,31-05-15,3-6664L
0,0,PWS,30-06-15,3-6664L
0,0,PWS,31-01-15,3-6664L
0,0,PWS,28-02-15,3-6664L
0,0,PWS,31-03-15,3-6664L
0.72,12,PWS,31-12-14,3-6664L
70.97,23,WATER,31-07-14,5-1654T
74.06,24,WATER,31-08-14,5-1654T
77.15,25,WATER,30-09-14,5-1654T
70.97,23,WATER,31-10-14,5-1654T
80.24,26,WATER,30-11-14,5-1654T
47.45,15,WATER,31-12-14,5-1654T
33.58,8,WATER,31-01-15,5-1654T
75.3,17,WATER,30-06-15,5-1654T
2.76,23,PWS,31-07-14,5-1654T
8.4,24,PWS,31-08-14,5-1654T
12.25,25,PWS,30-09-14,5-1654T
3.91,23,PWS,31-10-14,5-1654T
1.3,26,PWS,30-11-14,5-1654T
0.9,15,PWS,31-12-14,5-1654T
0,0,PWS,31-01-15,5-1654T
0,0,PWS,28-02-15,5-1654T
38.3,10,WATER,28-02-15,5-1654T
58.6,17,WATER,31-03-15,5-1654T
52.8,15,WATER,30-04-15,5-1654T
52.8,15,WATER,31-05-15,5-1654T
0,0,PWS,30-06-15,5-1654T
0,0,PWS,31-03-15,5-1654T
0,0,PWS,30-04-15,5-1654T
0,0,PWS,31-05-15,5-1654T
83.33,27,WATER,31-07-14,3-3231D
89.51,29,WATER,31-08-14,3-3231D
98.78,32,WATER,30-09-14,3-3231D
64.79,21,WATER,31-10-14,3-3231D
58.61,19,WATER,30-11-14,3-3231D
37.49,11,WATER,31-12-14,3-3231D
41.2,11,WATER,31-01-15,3-3231D
41.2,11,WATER,28-02-15,3-3231D
41.2,11,WATER,31-03-15,3-3231D
10.15,29,PWS,31-08-14,3-3231D
15.68,32,PWS,30-09-14,3-3231D
3.57,21,PWS,31-10-14,3-3231D
0.95,19,PWS,30-11-14,3-3231D
0.66,11,PWS,31-12-14,3-3231D
0,0,PWS,31-01-15,3-3231D
0,0,PWS,28-02-15,3-3231D
0,0,PWS,31-03-15,3-3231D
0,0,PWS,30-04-15,3-3231D
0,0,PWS,31-05-15,3-3231D
0,0,PWS,30-06-15,3-3231D
31.22,7,WATER,31-05-15,3-3231D
40.78,8,WATER,30-06-15,3-3231D
3.24,27,PWS,31-07-14,3-3231D
31.22,7,WATER,30-04-15,3-3231D
83.33,27,WATER,31-10-14,1-9806F
44.96,14,WATER,31-12-14,1-9806F
35.94,9,WATER,31-01-15,1-9806F
35.94,9,WATER,28-02-15,1-9806F
58.61,19,WATER,30-11-14,1-9806F
76.6,22,WATER,30-04-15,1-9806F
44.1,12,WATER,31-05-15,1-9806F
55.3,12,WATER,30-06-15,1-9806F
33.58,8,WATER,31-03-15,1-9806F
95.69,31,WATER,31-07-14,1-9806F
111.14,36,WATER,31-08-14,1-9806F
95.69,31,WATER,30-09-14,1-9806F
0.95,19,PWS,30-11-14,1-9806F
0.84,14,PWS,31-12-14,1-9806F
0,0,PWS,31-01-15,1-9806F
0,0,PWS,28-02-15,1-9806F
0,0,PWS,31-03-15,1-9806F
0,0,PWS,30-04-15,1-9806F
0,0,PWS,31-05-15,1-9806F
0,0,PWS,30-06-15,1-9806F
4.59,27,PWS,31-10-14,1-9806F
3.72,31,PWS,31-07-14,1-9806F
12.6,36,PWS,31-08-14,1-9806F
15.19,31,PWS,30-09-14,1-9806F
55.52,18,WATER,31-07-14,10-5509N
32.97,9,WATER,31-12-14,10-5509N
26.5,5,WATER,31-01-15,10-5509N
33.58,8,WATER,28-02-15,10-5509N
31.22,7,WATER,31-03-15,10-5509N
44.1,12,WATER,30-04-15,10-5509N
38.3,10,WATER,31-05-15,10-5509N
51.3,11,WATER,30-06-15,10-5509N
2.16,18,PWS,31-07-14,10-5509N
6.3,18,PWS,31-08-14,10-5509N
7.84,16,PWS,30-09-14,10-5509N
3.57,21,PWS,31-10-14,10-5509N
0.1,2,PWS,30-11-14,10-5509N
0.54,9,PWS,31-12-14,10-5509N
0,0,PWS,31-01-15,10-5509N
0,0,PWS,28-02-15,10-5509N
0,0,PWS,31-03-15,10-5509N
0,0,PWS,30-04-15,10-5509N
0,0,PWS,31-05-15,10-5509N
0,0,PWS,30-06-15,10-5509N
18.76,2,WATER,30-11-14,10-5509N
55.52,18,WATER,31-08-14,10-5509N
49.94,16,WATER,30-09-14,10-5509N
64.79,21,WATER,31-10-14,10-5509N
32.97,9,WATER,31-07-14,10-5988O
39.98,12,WATER,31-08-14,10-5988O
39.98,12,WATER,30-09-14,10-5988O
37.49,11,WATER,31-10-14,10-5988O
37.49,11,WATER,30-11-14,10-5988O
38.3,10,WATER,30-04-15,10-5988O
24.14,4,WATER,31-05-15,10-5988O
27.74,4,WATER,30-06-15,10-5988O
1.08,9,PWS,31-07-14,10-5988O
4.2,12,PWS,31-08-14,10-5988O
5.88,12,PWS,30-09-14,10-5988O
1.87,11,PWS,31-10-14,10-5988O
0.55,11,PWS,30-11-14,10-5988O
0.66,11,PWS,31-12-14,10-5988O
37.49,11,WATER,31-12-14,10-5988O
44.1,12,WATER,31-01-15,10-5988O
41.2,11,WATER,28-02-15,10-5988O
41.2,11,WATER,31-03-15,10-5988O
0,0,PWS,31-05-15,10-5988O
0,0,PWS,30-06-15,10-5988O
0,0,PWS,31-01-15,10-5988O
0,0,PWS,28-02-15,10-5988O
0,0,PWS,31-03-15,10-5988O
0,0,PWS,30-04-15,10-5988O
37.49,11,WATER,31-07-14,5-7734K
37.49,11,WATER,31-08-14,5-7734K
28.91,7,WATER,30-09-14,5-7734K
28.91,7,WATER,31-10-14,5-7734K
26.88,6,WATER,30-11-14,5-7734K
26.88,6,WATER,31-12-14,5-7734K
26.5,5,WATER,31-01-15,5-7734K
19.42,2,WATER,28-02-15,5-7734K
1.32,11,PWS,31-07-14,5-7734K
3.85,11,PWS,31-08-14,5-7734K
3.43,7,PWS,30-09-14,5-7734K
1.19,7,PWS,31-10-14,5-7734K
0.3,6,PWS,30-11-14,5-7734K
0.36,6,PWS,31-12-14,5-7734K
0,0,PWS,31-01-15,5-7734K
0,0,PWS,28-02-15,5-7734K
0,0,PWS,31-03-15,5-7734K
24.14,4,WATER,31-03-15,5-7734K
28.86,6,WATER,30-04-15,5-7734K
28.86,6,WATER,31-05-15,5-7734K
31,5,WATER,30-06-15,5-7734K
0,0,PWS,30-04-15,5-7734K
0,0,PWS,31-05-15,5-7734K
0,0,PWS,30-06-15,5-7734K
70.97,23,WATER,31-08-14,4-6172Y
49.94,16,WATER,31-12-14,4-6172Y
52.43,17,WATER,30-09-14,4-6172Y
49.94,16,WATER,31-10-14,4-6172Y
44.96,14,WATER,30-11-14,4-6172Y
55.7,16,WATER,30-04-15,4-6172Y
35.94,9,WATER,31-01-15,4-6172Y
35.94,9,WATER,28-02-15,4-6172Y
44.1,12,WATER,31-03-15,4-6172Y
55.52,18,WATER,31-07-14,4-6172Y
8.33,17,PWS,30-09-14,4-6172Y
2.72,16,PWS,31-10-14,4-6172Y
0.7,14,PWS,30-11-14,4-6172Y
0.96,16,PWS,31-12-14,4-6172Y
0,0,PWS,31-01-15,4-6172Y
0,0,PWS,28-02-15,4-6172Y
0,0,PWS,31-03-15,4-6172Y
0,0,PWS,30-04-15,4-6172Y
0,0,PWS,31-05-15,4-6172Y
0,0,PWS,30-06-15,4-6172Y
47,13,WATER,31-05-15,4-6172Y
51.3,11,WATER,30-06-15,4-6172Y
2.16,18,PWS,31-07-14,4-6172Y
8.05,23,PWS,31-08-14,4-6172Y
22.82,4,WATER,30-11-14,6-9832L
24.85,5,WATER,31-12-14,6-9832L
24.14,4,WATER,31-01-15,6-9832L
24.14,4,WATER,28-02-15,6-9832L
28.86,6,WATER,31-03-15,6-9832L
26.5,5,WATER,30-04-15,6-9832L
24.14,4,WATER,31-05-15,6-9832L
27.74,4,WATER,30-06-15,6-9832L
0.84,7,PWS,31-07-14,6-9832L
28.91,7,WATER,31-07-14,6-9832L
24.85,5,WATER,31-08-14,6-9832L
24.85,5,WATER,30-09-14,6-9832L
24.85,5,WATER,31-10-14,6-9832L
0.3,5,PWS,31-12-14,6-9832L
0,0,PWS,31-01-15,6-9832L
0,0,PWS,28-02-15,6-9832L
0,0,PWS,31-03-15,6-9832L
0,0,PWS,30-04-15,6-9832L
0,0,PWS,31-05-15,6-9832L
0,0,PWS,30-06-15,6-9832L
0.85,5,PWS,31-10-14,6-9832L
0.2,4,PWS,30-11-14,6-9832L
1.75,5,PWS,31-08-14,6-9832L
2.45,5,PWS,30-09-14,6-9832L
64.79,21,WATER,31-07-14,13-2638X
64.79,21,WATER,31-08-14,13-2638X
31.22,7,WATER,31-01-15,13-2638X
31.22,7,WATER,28-02-15,13-2638X
31.22,7,WATER,31-03-15,13-2638X
47,13,WATER,30-04-15,13-2638X
49.9,14,WATER,31-05-15,13-2638X
67.3,15,WATER,30-06-15,13-2638X
2.52,21,PWS,31-07-14,13-2638X
7.35,21,PWS,31-08-14,13-2638X
9.31,19,PWS,30-09-14,13-2638X
2.72,16,PWS,31-10-14,13-2638X
0.8,16,PWS,30-11-14,13-2638X
0.66,11,PWS,31-12-14,13-2638X
0,0,PWS,31-01-15,13-2638X
0,0,PWS,28-02-15,13-2638X
0,0,PWS,31-03-15,13-2638X
0,0,PWS,30-04-15,13-2638X
0,0,PWS,31-05-15,13-2638X
0,0,PWS,30-06-15,13-2638X
49.94,16,WATER,30-11-14,13-2638X
37.49,11,WATER,31-12-14,13-2638X
58.61,19,WATER,30-09-14,13-2638X
49.94,16,WATER,31-10-14,13-2638X
132.77,43,WATER,31-07-14,15-3333D
111.14,36,WATER,31-08-14,15-3333D
86.42,28,WATER,30-09-14,15-3333D
86.42,28,WATER,31-10-14,15-3333D
74.06,24,WATER,30-11-14,15-3333D
49.94,16,WATER,31-12-14,15-3333D
55.7,16,WATER,31-05-15,15-3333D
95.18,21,WATER,30-06-15,15-3333D
5.16,43,PWS,31-07-14,15-3333D
12.6,36,PWS,31-08-14,15-3333D
13.72,28,PWS,30-09-14,15-3333D
4.76,28,PWS,31-10-14,15-3333D
1.2,24,PWS,30-11-14,15-3333D
0.96,16,PWS,31-12-14,15-3333D
0,0,PWS,31-01-15,15-3333D
31.22,7,WATER,31-01-15,15-3333D
33.58,8,WATER,28-02-15,15-3333D
41.2,11,WATER,31-03-15,15-3333D
55.7,16,WATER,30-04-15,15-3333D
0,0,PWS,30-06-15,15-3333D
0,0,PWS,31-05-15,15-3333D
0,0,PWS,28-02-15,15-3333D
0,0,PWS,31-03-15,15-3333D
0,0,PWS,30-04-15,15-3333D
47.45,15,WATER,31-07-14,13-2222B
61.7,20,WATER,31-08-14,13-2222B
28.91,7,WATER,30-09-14,13-2222B
28.91,7,WATER,31-10-14,13-2222B
24.85,5,WATER,30-11-14,13-2222B
26.88,6,WATER,31-12-14,13-2222B
26.5,5,WATER,31-01-15,13-2222B
24.14,4,WATER,28-02-15,13-2222B
31.22,7,WATER,31-03-15,13-2222B
7,20,PWS,31-08-14,13-2222B
3.43,7,PWS,30-09-14,13-2222B
1.19,7,PWS,31-10-14,13-2222B
0.25,5,PWS,30-11-14,13-2222B
0.36,6,PWS,31-12-14,13-2222B
0,0,PWS,31-01-15,13-2222B
0,0,PWS,28-02-15,13-2222B
0,0,PWS,31-03-15,13-2222B
0,0,PWS,30-04-15,13-2222B
24.14,4,WATER,30-04-15,13-2222B
26.5,5,WATER,31-05-15,13-2222B
34.26,6,WATER,30-06-15,13-2222B
1.8,15,PWS,31-07-14,13-2222B
0,0,PWS,31-05-15,13-2222B
0,0,PWS,30-06-15,13-2222B
52.43,17,WATER,30-09-14,15-6423R
28.91,7,WATER,31-12-14,15-6423R
31.22,7,WATER,31-01-15,15-6423R
49.94,16,WATER,31-10-14,15-6423R
39.98,12,WATER,30-11-14,15-6423R
47,13,WATER,30-04-15,15-6423R
55.7,16,WATER,31-05-15,15-6423R
35.94,9,WATER,28-02-15,15-6423R
41.2,11,WATER,31-03-15,15-6423R
61.7,20,WATER,31-07-14,15-6423R
67.88,22,WATER,31-08-14,15-6423R
2.72,16,PWS,31-10-14,15-6423R
0.6,12,PWS,30-11-14,15-6423R
0.42,7,PWS,31-12-14,15-6423R
0,0,PWS,31-01-15,15-6423R
0,0,PWS,28-02-15,15-6423R
0,0,PWS,31-03-15,15-6423R
0,0,PWS,30-04-15,15-6423R
0,0,PWS,31-05-15,15-6423R
0,0,PWS,30-06-15,15-6423R
8.33,17,PWS,30-09-14,15-6423R
75.3,17,WATER,30-06-15,15-6423R
2.4,20,PWS,31-07-14,15-6423R
7.7,22,PWS,31-08-14,15-6423R
28.91,7,WATER,31-07-14,6-2868W
18.76,2,WATER,31-12-14,6-2868W
24.14,4,WATER,31-01-15,6-2868W
21.78,3,WATER,28-02-15,6-2868W
21.78,3,WATER,31-03-15,6-2868W
24.14,4,WATER,30-04-15,6-2868W
24.14,4,WATER,31-05-15,6-2868W
34.26,6,WATER,30-06-15,6-2868W
0.84,7,PWS,31-07-14,6-2868W
2.1,6,PWS,31-08-14,6-2868W
26.88,6,WATER,31-08-14,6-2868W
28.91,7,WATER,30-09-14,6-2868W
20.79,3,WATER,31-10-14,6-2868W
22.82,4,WATER,30-11-14,6-2868W
0,0,PWS,31-01-15,6-2868W
0,0,PWS,28-02-15,6-2868W
0,0,PWS,31-03-15,6-2868W
0,0,PWS,30-04-15,6-2868W
0,0,PWS,31-05-15,6-2868W
0,0,PWS,30-06-15,6-2868W
0.51,3,PWS,31-10-14,6-2868W
0.2,4,PWS,30-11-14,6-2868W
0.12,2,PWS,31-12-14,6-2868W
3.43,7,PWS,30-09-14,6-2868W
0,0,WATER,31-01-15,1-8717B
47,13,WATER,28-02-15,1-8717B
166.6,47,WATER,31-03-15,1-8717B
0,0,PWS,28-02-15,1-8717B
0,0,PWS,31-03-15,1-8717B
0,0,PWS,30-04-15,1-8717B
0,0,PWS,31-05-15,1-8717B
0,0,PWS,30-06-15,1-8717B
257.14,68,WATER,30-04-15,1-8717B
105.4,30,WATER,31-05-15,1-8717B
169.73,36,WATER,30-06-15,1-8717B
0,0,PWS,31-01-15,1-8717B
117.32,38,WATER,31-07-14,10-6944U
120.41,39,WATER,31-08-14,10-6944U
135.86,44,WATER,30-09-14,10-6944U
111.14,36,WATER,31-10-14,10-6944U
104.96,34,WATER,30-11-14,10-6944U
104.96,34,WATER,31-12-14,10-6944U
30.94,8,WATER,31-01-15,10-6944U
4.56,38,PWS,31-07-14,10-6944U
2.04,34,PWS,31-12-14,10-6944U
0.48,8,PWS,31-01-15,10-6944U
21.56,44,PWS,30-09-14,10-6944U
6.12,36,PWS,31-10-14,10-6944U
1.7,34,PWS,30-11-14,10-6944U
13.65,39,PWS,31-08-14,10-6944U
92.6,30,WATER,31-07-14,12-7745W
117.32,38,WATER,31-08-14,12-7745W
123.5,40,WATER,30-09-14,12-7745W
145.13,47,WATER,31-10-14,12-7745W
70.97,23,WATER,30-11-14,12-7745W
42.47,13,WATER,31-12-14,12-7745W
52.8,15,WATER,31-01-15,12-7745W
120.03,26,WATER,30-06-15,12-7745W
3.6,30,PWS,31-07-14,12-7745W
13.3,38,PWS,31-08-14,12-7745W
19.6,40,PWS,30-09-14,12-7745W
7.99,47,PWS,31-10-14,12-7745W
1.15,23,PWS,30-11-14,12-7745W
0.78,13,PWS,31-12-14,12-7745W
0,0,PWS,31-01-15,12-7745W
0,0,PWS,28-02-15,12-7745W
35.94,9,WATER,28-02-15,12-7745W
52.8,15,WATER,31-03-15,12-7745W
69.4,20,WATER,30-04-15,12-7745W
105.4,30,WATER,31-05-15,12-7745W
0,0,PWS,30-06-15,12-7745W
0,0,PWS,31-03-15,12-7745W
0,0,PWS,30-04-15,12-7745W
0,0,PWS,31-05-15,12-7745W
126.59,41,WATER,31-08-14,13-8332A
37.49,11,WATER,31-12-14,13-8332A
101.87,33,WATER,30-09-14,13-8332A
70.97,23,WATER,31-10-14,13-8332A
52.43,17,WATER,30-11-14,13-8332A
52.8,15,WATER,30-04-15,13-8332A
44.1,12,WATER,31-01-15,13-8332A
52.8,15,WATER,28-02-15,13-8332A
52.8,15,WATER,31-03-15,13-8332A
70.97,23,WATER,31-07-14,13-8332A
16.17,33,PWS,30-09-14,13-8332A
3.91,23,PWS,31-10-14,13-8332A
0.85,17,PWS,30-11-14,13-8332A
0.66,11,PWS,31-12-14,13-8332A
0,0,PWS,31-01-15,13-8332A
0,0,PWS,28-02-15,13-8332A
0,0,PWS,31-03-15,13-8332A
0,0,PWS,30-04-15,13-8332A
0,0,PWS,31-05-15,13-8332A
52.8,15,WATER,31-05-15,13-8332A
47.3,10,WATER,30-06-15,13-8332A
2.76,23,PWS,31-07-14,13-8332A
14.35,41,PWS,31-08-14,13-8332A
0,0,PWS,30-06-15,13-8332A
74.06,24,WATER,31-10-14,12-7838I
32.97,9,WATER,31-12-14,12-7838I
31.22,7,WATER,31-01-15,12-7838I
41.2,11,WATER,28-02-15,12-7838I
55.52,18,WATER,30-11-14,12-7838I
65.8,19,WATER,30-04-15,12-7838I
62.2,18,WATER,31-05-15,12-7838I
100.15,22,WATER,30-06-15,12-7838I
44.1,12,WATER,31-03-15,12-7838I
89.51,29,WATER,31-07-14,12-7838I
95.69,31,WATER,31-08-14,12-7838I
89.51,29,WATER,30-09-14,12-7838I
0.9,18,PWS,30-11-14,12-7838I
0.54,9,PWS,31-12-14,12-7838I
0,0,PWS,31-01-15,12-7838I
0,0,PWS,28-02-15,12-7838I
0,0,PWS,31-03-15,12-7838I
0,0,PWS,30-04-15,12-7838I
0,0,PWS,31-05-15,12-7838I
0,0,PWS,30-06-15,12-7838I
14.21,29,PWS,30-09-14,12-7838I
4.08,24,PWS,31-10-14,12-7838I
3.48,29,PWS,31-07-14,12-7838I
10.85,31,PWS,31-08-14,12-7838I
83.33,27,WATER,31-07-14,1-6714Z
74.06,24,WATER,31-08-14,1-6714Z
38.3,10,WATER,31-01-15,1-6714Z
35.94,9,WATER,28-02-15,1-6714Z
41.2,11,WATER,31-03-15,1-6714Z
41.2,11,WATER,30-04-15,1-6714Z
47,13,WATER,31-05-15,1-6714Z
67.3,15,WATER,30-06-15,1-6714Z
3.24,27,PWS,31-07-14,1-6714Z
8.4,24,PWS,31-08-14,1-6714Z
9.31,19,PWS,30-09-14,1-6714Z
58.61,19,WATER,30-09-14,1-6714Z
49.94,16,WATER,31-10-14,1-6714Z
42.47,13,WATER,30-11-14,1-6714Z
44.96,14,WATER,31-12-14,1-6714Z
0,0,PWS,28-02-15,1-6714Z
0,0,PWS,31-03-15,1-6714Z
0,0,PWS,30-04-15,1-6714Z
0,0,PWS,31-05-15,1-6714Z
